"chemin","class","classe_CLOC","classe_LOC","classe_DC"
"org/jfree/chart/entity/TitleEntity.java","org.jfree.chart.entity.TitleEntity","111.0","81.0","1.37"
"org/jfree/chart/plot/CategoryCrosshairState.java","org.jfree.chart.plot.CategoryCrosshairState","93.0","63.0","1.48"
"org/jfree/chart/annotations/CategoryAnnotation.java","org.jfree.chart.annotations.CategoryAnnotation","50.0","10.0","5.0"
"org/jfree/data/statistics/DefaultMultiValueCategoryDataset.java","org.jfree.data.statistics.DefaultMultiValueCategoryDataset","182.0","195.0","0.93"
"org/jfree/data/time/RegularTimePeriod.java","org.jfree.data.time.RegularTimePeriod","247.0","110.0","2.25"
"org/jfree/data/xy/YIntervalSeries.java","org.jfree.data.xy.YIntervalSeries","110.0","39.0","2.82"
"org/jfree/chart/axis/AxisLocation.java","org.jfree.chart.axis.AxisLocation","87.0","87.0","1.0"
"org/jfree/chart/util/CloneUtils.java","org.jfree.chart.util.CloneUtils","62.0","74.0","0.84"
"org/jfree/data/gantt/GanttCategoryDataset.java","org.jfree.data.gantt.GanttCategoryDataset","145.0","17.0","8.53"
"org/jfree/chart/axis/CategoryLabelWidthType.java","org.jfree.chart.axis.CategoryLabelWidthType","67.0","47.0","1.43"
"org/jfree/chart/renderer/xy/VectorRenderer.java","org.jfree.chart.renderer.xy.VectorRenderer","108.0","209.0","0.52"
"org/jfree/data/general/DatasetChangeListener.java","org.jfree.data.general.DatasetChangeListener","52.0","5.0","10.4"
